,Order of Points,Origin_Destination,Path ID,Path Latitude,Path Longitude,Team
1,49.0,Path,Ohio State_0_2_SF,40.40187296744507,-101.86920833845525,Ohio State_SF

1,50.0,Path,Ohio State_0_2_SF,40.37826602710206,-102.26164360326796,Ohio State_SF

1,51.0,Path,Ohio State_0_2_SF,40.35333353487264,-102.65379624337976,Ohio State_SF

1,52.0,Path,Ohio State_0_2_SF,40.32707763849541,-103.04565131794561,Ohio State_SF

1,53.0,Path,Ohio State_0_2_SF,40.299500595196314,-103.43719398755583,Ohio State_SF

1,54.0,Path,Ohio State_0_2_SF,40.27060477080836,-103.82840951896574,Ohio State_SF

1,55.0,Path,Ohio State_0_2_SF,40.24039263885249,-104.2192832897416,Ohio State_SF

1,56.0,Path,Ohio State_0_2_SF,40.20886677958043,-104.60980079282005,Ohio State_SF

1,57.0,Path,Ohio State_0_2_SF,40.17602987898036,-104.99994764097788,Ohio State_SF

1,58.0,Path,Ohio State_0_2_SF,40.1418847277464,-105.38970957120875,Ohio State_SF

1,59.0,Path,Ohio State_0_2_SF,40.106434220212705,-105.77907244900483,Ohio State_SF

1,60.0,Path,Ohio State_0_2_SF,40.06968135325323,-106.16802227253986,Ohio State_SF

1,61.0,Path,Ohio State_0_2_SF,40.03162922514819,-106.55654517675173,Ohio State_SF

1,62.0,Path,Ohio State_0_2_SF,39.992281034417985,-106.94462743732151,Ohio State_SF

1,63.0,Path,Ohio State_0_2_SF,39.95164007862593,-107.33225547454744,Ohio State_SF

1,64.0,Path,Ohio State_0_2_SF,39.9097097531505,-107.71941585711102,Ohio State_SF

1,65.0,Path,Ohio State_0_2_SF,39.86649354992849,-108.10609530573365,Ohio State_SF

1,66.0,Path,Ohio State_0_2_SF,39.82199505616989,-108.4922806967218,Ohio State_SF

1,67.0,Path,Ohio State_0_2_SF,39.77621795304561,-108.87795906539927,Ohio State_SF

1,68.0,Path,Ohio State_0_2_SF,39.72916601434947,-109.26311760942447,Ohio State_SF

1,69.0,Path,Ohio State_0_2_SF,39.68084310513498,-109.647743691992,Ohio State_SF

1,70.0,Path,Ohio State_0_2_SF,39.6312531803287,-110.03182484491676,Ohio State_SF

